images,masks
SN3_roads_train_AOI_2_Vegas_MS_img902.tif,SN3_roads_train_AOI_2_Vegas_mask_img902.npy
SN3_roads_train_AOI_4_Shanghai_MS_img941.tif,SN3_roads_train_AOI_4_Shanghai_mask_img941.npy
SN3_roads_train_AOI_3_Paris_MS_img341.tif,SN3_roads_train_AOI_3_Paris_mask_img341.npy
SN3_roads_train_AOI_2_Vegas_MS_img230.tif,SN3_roads_train_AOI_2_Vegas_mask_img230.npy
SN3_roads_train_AOI_2_Vegas_MS_img1136.tif,SN3_roads_train_AOI_2_Vegas_mask_img1136.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1726.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1726.npy
SN3_roads_train_AOI_2_Vegas_MS_img707.tif,SN3_roads_train_AOI_2_Vegas_mask_img707.npy
SN3_roads_train_AOI_5_Khartoum_MS_img4.tif,SN3_roads_train_AOI_5_Khartoum_mask_img4.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1114.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1114.npy
SN3_roads_train_AOI_4_Shanghai_MS_img996.tif,SN3_roads_train_AOI_4_Shanghai_mask_img996.npy
SN3_roads_train_AOI_2_Vegas_MS_img197.tif,SN3_roads_train_AOI_2_Vegas_mask_img197.npy
SN3_roads_train_AOI_3_Paris_MS_img443.tif,SN3_roads_train_AOI_3_Paris_mask_img443.npy
SN3_roads_train_AOI_2_Vegas_MS_img487.tif,SN3_roads_train_AOI_2_Vegas_mask_img487.npy
SN3_roads_train_AOI_2_Vegas_MS_img395.tif,SN3_roads_train_AOI_2_Vegas_mask_img395.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1982.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1982.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1548.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1548.npy
SN3_roads_train_AOI_2_Vegas_MS_img1272.tif,SN3_roads_train_AOI_2_Vegas_mask_img1272.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1407.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1407.npy
SN3_roads_train_AOI_4_Shanghai_MS_img255.tif,SN3_roads_train_AOI_4_Shanghai_mask_img255.npy
SN3_roads_train_AOI_3_Paris_MS_img42.tif,SN3_roads_train_AOI_3_Paris_mask_img42.npy
SN3_roads_train_AOI_4_Shanghai_MS_img399.tif,SN3_roads_train_AOI_4_Shanghai_mask_img399.npy
SN3_roads_train_AOI_2_Vegas_MS_img653.tif,SN3_roads_train_AOI_2_Vegas_mask_img653.npy
SN3_roads_train_AOI_2_Vegas_MS_img610.tif,SN3_roads_train_AOI_2_Vegas_mask_img610.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1148.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1148.npy
SN3_roads_train_AOI_2_Vegas_MS_img1392.tif,SN3_roads_train_AOI_2_Vegas_mask_img1392.npy
SN3_roads_train_AOI_2_Vegas_MS_img1360.tif,SN3_roads_train_AOI_2_Vegas_mask_img1360.npy
SN3_roads_train_AOI_2_Vegas_MS_img1290.tif,SN3_roads_train_AOI_2_Vegas_mask_img1290.npy
SN3_roads_train_AOI_4_Shanghai_MS_img841.tif,SN3_roads_train_AOI_4_Shanghai_mask_img841.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1518.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1518.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1023.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1023.npy
SN3_roads_train_AOI_5_Khartoum_MS_img445.tif,SN3_roads_train_AOI_5_Khartoum_mask_img445.npy
SN3_roads_train_AOI_3_Paris_MS_img514.tif,SN3_roads_train_AOI_3_Paris_mask_img514.npy
SN3_roads_train_AOI_5_Khartoum_MS_img150.tif,SN3_roads_train_AOI_5_Khartoum_mask_img150.npy
SN3_roads_train_AOI_2_Vegas_MS_img869.tif,SN3_roads_train_AOI_2_Vegas_mask_img869.npy
SN3_roads_train_AOI_3_Paris_MS_img245.tif,SN3_roads_train_AOI_3_Paris_mask_img245.npy
SN3_roads_train_AOI_2_Vegas_MS_img804.tif,SN3_roads_train_AOI_2_Vegas_mask_img804.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1885.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1885.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1864.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1864.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1946.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1946.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1625.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1625.npy
SN3_roads_train_AOI_3_Paris_MS_img382.tif,SN3_roads_train_AOI_3_Paris_mask_img382.npy
SN3_roads_train_AOI_2_Vegas_MS_img657.tif,SN3_roads_train_AOI_2_Vegas_mask_img657.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1007.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1007.npy
SN3_roads_train_AOI_5_Khartoum_MS_img224.tif,SN3_roads_train_AOI_5_Khartoum_mask_img224.npy
SN3_roads_train_AOI_2_Vegas_MS_img293.tif,SN3_roads_train_AOI_2_Vegas_mask_img293.npy
SN3_roads_train_AOI_3_Paris_MS_img268.tif,SN3_roads_train_AOI_3_Paris_mask_img268.npy
SN3_roads_train_AOI_4_Shanghai_MS_img853.tif,SN3_roads_train_AOI_4_Shanghai_mask_img853.npy
SN3_roads_train_AOI_2_Vegas_MS_img210.tif,SN3_roads_train_AOI_2_Vegas_mask_img210.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1816.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1816.npy
SN3_roads_train_AOI_4_Shanghai_MS_img535.tif,SN3_roads_train_AOI_4_Shanghai_mask_img535.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1146.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1146.npy
SN3_roads_train_AOI_2_Vegas_MS_img1064.tif,SN3_roads_train_AOI_2_Vegas_mask_img1064.npy
SN3_roads_train_AOI_5_Khartoum_MS_img364.tif,SN3_roads_train_AOI_5_Khartoum_mask_img364.npy
SN3_roads_train_AOI_2_Vegas_MS_img891.tif,SN3_roads_train_AOI_2_Vegas_mask_img891.npy
SN3_roads_train_AOI_3_Paris_MS_img219.tif,SN3_roads_train_AOI_3_Paris_mask_img219.npy
SN3_roads_train_AOI_2_Vegas_MS_img313.tif,SN3_roads_train_AOI_2_Vegas_mask_img313.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1048.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1048.npy
SN3_roads_train_AOI_4_Shanghai_MS_img809.tif,SN3_roads_train_AOI_4_Shanghai_mask_img809.npy
SN3_roads_train_AOI_2_Vegas_MS_img322.tif,SN3_roads_train_AOI_2_Vegas_mask_img322.npy
SN3_roads_train_AOI_2_Vegas_MS_img862.tif,SN3_roads_train_AOI_2_Vegas_mask_img862.npy
SN3_roads_train_AOI_2_Vegas_MS_img1106.tif,SN3_roads_train_AOI_2_Vegas_mask_img1106.npy
SN3_roads_train_AOI_2_Vegas_MS_img690.tif,SN3_roads_train_AOI_2_Vegas_mask_img690.npy
SN3_roads_train_AOI_2_Vegas_MS_img989.tif,SN3_roads_train_AOI_2_Vegas_mask_img989.npy
SN3_roads_train_AOI_2_Vegas_MS_img168.tif,SN3_roads_train_AOI_2_Vegas_mask_img168.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1089.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1089.npy
SN3_roads_train_AOI_5_Khartoum_MS_img393.tif,SN3_roads_train_AOI_5_Khartoum_mask_img393.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1286.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1286.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1576.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1576.npy
SN3_roads_train_AOI_2_Vegas_MS_img1066.tif,SN3_roads_train_AOI_2_Vegas_mask_img1066.npy
SN3_roads_train_AOI_5_Khartoum_MS_img348.tif,SN3_roads_train_AOI_5_Khartoum_mask_img348.npy
SN3_roads_train_AOI_3_Paris_MS_img37.tif,SN3_roads_train_AOI_3_Paris_mask_img37.npy
SN3_roads_train_AOI_2_Vegas_MS_img1349.tif,SN3_roads_train_AOI_2_Vegas_mask_img1349.npy
SN3_roads_train_AOI_2_Vegas_MS_img325.tif,SN3_roads_train_AOI_2_Vegas_mask_img325.npy
SN3_roads_train_AOI_4_Shanghai_MS_img248.tif,SN3_roads_train_AOI_4_Shanghai_mask_img248.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1393.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1393.npy
SN3_roads_train_AOI_5_Khartoum_MS_img55.tif,SN3_roads_train_AOI_5_Khartoum_mask_img55.npy
SN3_roads_train_AOI_2_Vegas_MS_img1041.tif,SN3_roads_train_AOI_2_Vegas_mask_img1041.npy
SN3_roads_train_AOI_2_Vegas_MS_img528.tif,SN3_roads_train_AOI_2_Vegas_mask_img528.npy
SN3_roads_train_AOI_5_Khartoum_MS_img262.tif,SN3_roads_train_AOI_5_Khartoum_mask_img262.npy
SN3_roads_train_AOI_3_Paris_MS_img285.tif,SN3_roads_train_AOI_3_Paris_mask_img285.npy
SN3_roads_train_AOI_3_Paris_MS_img406.tif,SN3_roads_train_AOI_3_Paris_mask_img406.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1868.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1868.npy
SN3_roads_train_AOI_2_Vegas_MS_img927.tif,SN3_roads_train_AOI_2_Vegas_mask_img927.npy
SN3_roads_train_AOI_5_Khartoum_MS_img190.tif,SN3_roads_train_AOI_5_Khartoum_mask_img190.npy
SN3_roads_train_AOI_2_Vegas_MS_img1289.tif,SN3_roads_train_AOI_2_Vegas_mask_img1289.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1363.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1363.npy
SN3_roads_train_AOI_5_Khartoum_MS_img344.tif,SN3_roads_train_AOI_5_Khartoum_mask_img344.npy
SN3_roads_train_AOI_2_Vegas_MS_img939.tif,SN3_roads_train_AOI_2_Vegas_mask_img939.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1573.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1573.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1250.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1250.npy
SN3_roads_train_AOI_2_Vegas_MS_img240.tif,SN3_roads_train_AOI_2_Vegas_mask_img240.npy
SN3_roads_train_AOI_5_Khartoum_MS_img323.tif,SN3_roads_train_AOI_5_Khartoum_mask_img323.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1487.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1487.npy
SN3_roads_train_AOI_2_Vegas_MS_img688.tif,SN3_roads_train_AOI_2_Vegas_mask_img688.npy
SN3_roads_train_AOI_3_Paris_MS_img389.tif,SN3_roads_train_AOI_3_Paris_mask_img389.npy
SN3_roads_train_AOI_2_Vegas_MS_img802.tif,SN3_roads_train_AOI_2_Vegas_mask_img802.npy
SN3_roads_train_AOI_2_Vegas_MS_img813.tif,SN3_roads_train_AOI_2_Vegas_mask_img813.npy
SN3_roads_train_AOI_5_Khartoum_MS_img69.tif,SN3_roads_train_AOI_5_Khartoum_mask_img69.npy
SN3_roads_train_AOI_3_Paris_MS_img87.tif,SN3_roads_train_AOI_3_Paris_mask_img87.npy
SN3_roads_train_AOI_4_Shanghai_MS_img107.tif,SN3_roads_train_AOI_4_Shanghai_mask_img107.npy
SN3_roads_train_AOI_4_Shanghai_MS_img478.tif,SN3_roads_train_AOI_4_Shanghai_mask_img478.npy
SN3_roads_train_AOI_3_Paris_MS_img511.tif,SN3_roads_train_AOI_3_Paris_mask_img511.npy
SN3_roads_train_AOI_4_Shanghai_MS_img604.tif,SN3_roads_train_AOI_4_Shanghai_mask_img604.npy
SN3_roads_train_AOI_3_Paris_MS_img307.tif,SN3_roads_train_AOI_3_Paris_mask_img307.npy
SN3_roads_train_AOI_4_Shanghai_MS_img402.tif,SN3_roads_train_AOI_4_Shanghai_mask_img402.npy
SN3_roads_train_AOI_2_Vegas_MS_img811.tif,SN3_roads_train_AOI_2_Vegas_mask_img811.npy
SN3_roads_train_AOI_2_Vegas_MS_img1303.tif,SN3_roads_train_AOI_2_Vegas_mask_img1303.npy
SN3_roads_train_AOI_4_Shanghai_MS_img397.tif,SN3_roads_train_AOI_4_Shanghai_mask_img397.npy
SN3_roads_train_AOI_2_Vegas_MS_img1421.tif,SN3_roads_train_AOI_2_Vegas_mask_img1421.npy
SN3_roads_train_AOI_2_Vegas_MS_img797.tif,SN3_roads_train_AOI_2_Vegas_mask_img797.npy
SN3_roads_train_AOI_2_Vegas_MS_img198.tif,SN3_roads_train_AOI_2_Vegas_mask_img198.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1578.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1578.npy
SN3_roads_train_AOI_4_Shanghai_MS_img936.tif,SN3_roads_train_AOI_4_Shanghai_mask_img936.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1459.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1459.npy
SN3_roads_train_AOI_4_Shanghai_MS_img178.tif,SN3_roads_train_AOI_4_Shanghai_mask_img178.npy
SN3_roads_train_AOI_3_Paris_MS_img82.tif,SN3_roads_train_AOI_3_Paris_mask_img82.npy
SN3_roads_train_AOI_3_Paris_MS_img167.tif,SN3_roads_train_AOI_3_Paris_mask_img167.npy
SN3_roads_train_AOI_5_Khartoum_MS_img147.tif,SN3_roads_train_AOI_5_Khartoum_mask_img147.npy
SN3_roads_train_AOI_4_Shanghai_MS_img54.tif,SN3_roads_train_AOI_4_Shanghai_mask_img54.npy
SN3_roads_train_AOI_2_Vegas_MS_img1367.tif,SN3_roads_train_AOI_2_Vegas_mask_img1367.npy
SN3_roads_train_AOI_2_Vegas_MS_img592.tif,SN3_roads_train_AOI_2_Vegas_mask_img592.npy
SN3_roads_train_AOI_2_Vegas_MS_img1123.tif,SN3_roads_train_AOI_2_Vegas_mask_img1123.npy
SN3_roads_train_AOI_5_Khartoum_MS_img37.tif,SN3_roads_train_AOI_5_Khartoum_mask_img37.npy
SN3_roads_train_AOI_3_Paris_MS_img477.tif,SN3_roads_train_AOI_3_Paris_mask_img477.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1796.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1796.npy
SN3_roads_train_AOI_2_Vegas_MS_img1520.tif,SN3_roads_train_AOI_2_Vegas_mask_img1520.npy
SN3_roads_train_AOI_3_Paris_MS_img114.tif,SN3_roads_train_AOI_3_Paris_mask_img114.npy
SN3_roads_train_AOI_2_Vegas_MS_img1523.tif,SN3_roads_train_AOI_2_Vegas_mask_img1523.npy
SN3_roads_train_AOI_4_Shanghai_MS_img225.tif,SN3_roads_train_AOI_4_Shanghai_mask_img225.npy
SN3_roads_train_AOI_4_Shanghai_MS_img58.tif,SN3_roads_train_AOI_4_Shanghai_mask_img58.npy
SN3_roads_train_AOI_5_Khartoum_MS_img143.tif,SN3_roads_train_AOI_5_Khartoum_mask_img143.npy
SN3_roads_train_AOI_2_Vegas_MS_img1351.tif,SN3_roads_train_AOI_2_Vegas_mask_img1351.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1209.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1209.npy
SN3_roads_train_AOI_5_Khartoum_MS_img102.tif,SN3_roads_train_AOI_5_Khartoum_mask_img102.npy
SN3_roads_train_AOI_5_Khartoum_MS_img50.tif,SN3_roads_train_AOI_5_Khartoum_mask_img50.npy
SN3_roads_train_AOI_3_Paris_MS_img176.tif,SN3_roads_train_AOI_3_Paris_mask_img176.npy
SN3_roads_train_AOI_2_Vegas_MS_img547.tif,SN3_roads_train_AOI_2_Vegas_mask_img547.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1965.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1965.npy
SN3_roads_train_AOI_2_Vegas_MS_img458.tif,SN3_roads_train_AOI_2_Vegas_mask_img458.npy
SN3_roads_train_AOI_2_Vegas_MS_img1309.tif,SN3_roads_train_AOI_2_Vegas_mask_img1309.npy
SN3_roads_train_AOI_4_Shanghai_MS_img281.tif,SN3_roads_train_AOI_4_Shanghai_mask_img281.npy
SN3_roads_train_AOI_5_Khartoum_MS_img2.tif,SN3_roads_train_AOI_5_Khartoum_mask_img2.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1079.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1079.npy
SN3_roads_train_AOI_2_Vegas_MS_img212.tif,SN3_roads_train_AOI_2_Vegas_mask_img212.npy
SN3_roads_train_AOI_4_Shanghai_MS_img497.tif,SN3_roads_train_AOI_4_Shanghai_mask_img497.npy
SN3_roads_train_AOI_4_Shanghai_MS_img21.tif,SN3_roads_train_AOI_4_Shanghai_mask_img21.npy
SN3_roads_train_AOI_2_Vegas_MS_img965.tif,SN3_roads_train_AOI_2_Vegas_mask_img965.npy
SN3_roads_train_AOI_2_Vegas_MS_img1162.tif,SN3_roads_train_AOI_2_Vegas_mask_img1162.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1087.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1087.npy
SN3_roads_train_AOI_4_Shanghai_MS_img517.tif,SN3_roads_train_AOI_4_Shanghai_mask_img517.npy
SN3_roads_train_AOI_2_Vegas_MS_img1623.tif,SN3_roads_train_AOI_2_Vegas_mask_img1623.npy
SN3_roads_train_AOI_4_Shanghai_MS_img977.tif,SN3_roads_train_AOI_4_Shanghai_mask_img977.npy
SN3_roads_train_AOI_4_Shanghai_MS_img38.tif,SN3_roads_train_AOI_4_Shanghai_mask_img38.npy
SN3_roads_train_AOI_2_Vegas_MS_img164.tif,SN3_roads_train_AOI_2_Vegas_mask_img164.npy
SN3_roads_train_AOI_4_Shanghai_MS_img253.tif,SN3_roads_train_AOI_4_Shanghai_mask_img253.npy
SN3_roads_train_AOI_4_Shanghai_MS_img436.tif,SN3_roads_train_AOI_4_Shanghai_mask_img436.npy
SN3_roads_train_AOI_4_Shanghai_MS_img919.tif,SN3_roads_train_AOI_4_Shanghai_mask_img919.npy
SN3_roads_train_AOI_2_Vegas_MS_img139.tif,SN3_roads_train_AOI_2_Vegas_mask_img139.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1356.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1356.npy
SN3_roads_train_AOI_5_Khartoum_MS_img74.tif,SN3_roads_train_AOI_5_Khartoum_mask_img74.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1842.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1842.npy
SN3_roads_train_AOI_5_Khartoum_MS_img97.tif,SN3_roads_train_AOI_5_Khartoum_mask_img97.npy
SN3_roads_train_AOI_5_Khartoum_MS_img450.tif,SN3_roads_train_AOI_5_Khartoum_mask_img450.npy
SN3_roads_train_AOI_5_Khartoum_MS_img289.tif,SN3_roads_train_AOI_5_Khartoum_mask_img289.npy
SN3_roads_train_AOI_2_Vegas_MS_img175.tif,SN3_roads_train_AOI_2_Vegas_mask_img175.npy
SN3_roads_train_AOI_2_Vegas_MS_img277.tif,SN3_roads_train_AOI_2_Vegas_mask_img277.npy
SN3_roads_train_AOI_2_Vegas_MS_img664.tif,SN3_roads_train_AOI_2_Vegas_mask_img664.npy
SN3_roads_train_AOI_2_Vegas_MS_img536.tif,SN3_roads_train_AOI_2_Vegas_mask_img536.npy
SN3_roads_train_AOI_2_Vegas_MS_img880.tif,SN3_roads_train_AOI_2_Vegas_mask_img880.npy
SN3_roads_train_AOI_3_Paris_MS_img116.tif,SN3_roads_train_AOI_3_Paris_mask_img116.npy
SN3_roads_train_AOI_4_Shanghai_MS_img486.tif,SN3_roads_train_AOI_4_Shanghai_mask_img486.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1254.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1254.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1877.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1877.npy
SN3_roads_train_AOI_4_Shanghai_MS_img687.tif,SN3_roads_train_AOI_4_Shanghai_mask_img687.npy
SN3_roads_train_AOI_5_Khartoum_MS_img228.tif,SN3_roads_train_AOI_5_Khartoum_mask_img228.npy
SN3_roads_train_AOI_4_Shanghai_MS_img783.tif,SN3_roads_train_AOI_4_Shanghai_mask_img783.npy
SN3_roads_train_AOI_4_Shanghai_MS_img211.tif,SN3_roads_train_AOI_4_Shanghai_mask_img211.npy
SN3_roads_train_AOI_2_Vegas_MS_img1012.tif,SN3_roads_train_AOI_2_Vegas_mask_img1012.npy
SN3_roads_train_AOI_2_Vegas_MS_img357.tif,SN3_roads_train_AOI_2_Vegas_mask_img357.npy
SN3_roads_train_AOI_2_Vegas_MS_img507.tif,SN3_roads_train_AOI_2_Vegas_mask_img507.npy
SN3_roads_train_AOI_2_Vegas_MS_img593.tif,SN3_roads_train_AOI_2_Vegas_mask_img593.npy
SN3_roads_train_AOI_4_Shanghai_MS_img746.tif,SN3_roads_train_AOI_4_Shanghai_mask_img746.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1686.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1686.npy
SN3_roads_train_AOI_4_Shanghai_MS_img47.tif,SN3_roads_train_AOI_4_Shanghai_mask_img47.npy
SN3_roads_train_AOI_4_Shanghai_MS_img838.tif,SN3_roads_train_AOI_4_Shanghai_mask_img838.npy
SN3_roads_train_AOI_5_Khartoum_MS_img82.tif,SN3_roads_train_AOI_5_Khartoum_mask_img82.npy
SN3_roads_train_AOI_2_Vegas_MS_img59.tif,SN3_roads_train_AOI_2_Vegas_mask_img59.npy
SN3_roads_train_AOI_3_Paris_MS_img500.tif,SN3_roads_train_AOI_3_Paris_mask_img500.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1545.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1545.npy
SN3_roads_train_AOI_2_Vegas_MS_img1439.tif,SN3_roads_train_AOI_2_Vegas_mask_img1439.npy
SN3_roads_train_AOI_4_Shanghai_MS_img729.tif,SN3_roads_train_AOI_4_Shanghai_mask_img729.npy
SN3_roads_train_AOI_2_Vegas_MS_img352.tif,SN3_roads_train_AOI_2_Vegas_mask_img352.npy
SN3_roads_train_AOI_3_Paris_MS_img457.tif,SN3_roads_train_AOI_3_Paris_mask_img457.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1207.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1207.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1470.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1470.npy
SN3_roads_train_AOI_3_Paris_MS_img137.tif,SN3_roads_train_AOI_3_Paris_mask_img137.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1542.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1542.npy
SN3_roads_train_AOI_4_Shanghai_MS_img734.tif,SN3_roads_train_AOI_4_Shanghai_mask_img734.npy
SN3_roads_train_AOI_2_Vegas_MS_img1539.tif,SN3_roads_train_AOI_2_Vegas_mask_img1539.npy
SN3_roads_train_AOI_5_Khartoum_MS_img327.tif,SN3_roads_train_AOI_5_Khartoum_mask_img327.npy
SN3_roads_train_AOI_2_Vegas_MS_img332.tif,SN3_roads_train_AOI_2_Vegas_mask_img332.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1365.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1365.npy
SN3_roads_train_AOI_4_Shanghai_MS_img909.tif,SN3_roads_train_AOI_4_Shanghai_mask_img909.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1628.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1628.npy
SN3_roads_train_AOI_2_Vegas_MS_img844.tif,SN3_roads_train_AOI_2_Vegas_mask_img844.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1788.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1788.npy
SN3_roads_train_AOI_2_Vegas_MS_img1083.tif,SN3_roads_train_AOI_2_Vegas_mask_img1083.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1067.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1067.npy
SN3_roads_train_AOI_4_Shanghai_MS_img472.tif,SN3_roads_train_AOI_4_Shanghai_mask_img472.npy
SN3_roads_train_AOI_4_Shanghai_MS_img460.tif,SN3_roads_train_AOI_4_Shanghai_mask_img460.npy
SN3_roads_train_AOI_2_Vegas_MS_img1262.tif,SN3_roads_train_AOI_2_Vegas_mask_img1262.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1813.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1813.npy
SN3_roads_train_AOI_5_Khartoum_MS_img216.tif,SN3_roads_train_AOI_5_Khartoum_mask_img216.npy
SN3_roads_train_AOI_2_Vegas_MS_img1132.tif,SN3_roads_train_AOI_2_Vegas_mask_img1132.npy
SN3_roads_train_AOI_2_Vegas_MS_img290.tif,SN3_roads_train_AOI_2_Vegas_mask_img290.npy
SN3_roads_train_AOI_2_Vegas_MS_img1642.tif,SN3_roads_train_AOI_2_Vegas_mask_img1642.npy
SN3_roads_train_AOI_2_Vegas_MS_img828.tif,SN3_roads_train_AOI_2_Vegas_mask_img828.npy
SN3_roads_train_AOI_4_Shanghai_MS_img264.tif,SN3_roads_train_AOI_4_Shanghai_mask_img264.npy
SN3_roads_train_AOI_2_Vegas_MS_img452.tif,SN3_roads_train_AOI_2_Vegas_mask_img452.npy
SN3_roads_train_AOI_3_Paris_MS_img63.tif,SN3_roads_train_AOI_3_Paris_mask_img63.npy
SN3_roads_train_AOI_5_Khartoum_MS_img395.tif,SN3_roads_train_AOI_5_Khartoum_mask_img395.npy
SN3_roads_train_AOI_5_Khartoum_MS_img231.tif,SN3_roads_train_AOI_5_Khartoum_mask_img231.npy
SN3_roads_train_AOI_2_Vegas_MS_img693.tif,SN3_roads_train_AOI_2_Vegas_mask_img693.npy
SN3_roads_train_AOI_5_Khartoum_MS_img191.tif,SN3_roads_train_AOI_5_Khartoum_mask_img191.npy
SN3_roads_train_AOI_2_Vegas_MS_img1201.tif,SN3_roads_train_AOI_2_Vegas_mask_img1201.npy
SN3_roads_train_AOI_2_Vegas_MS_img378.tif,SN3_roads_train_AOI_2_Vegas_mask_img378.npy
SN3_roads_train_AOI_2_Vegas_MS_img1634.tif,SN3_roads_train_AOI_2_Vegas_mask_img1634.npy
SN3_roads_train_AOI_3_Paris_MS_img249.tif,SN3_roads_train_AOI_3_Paris_mask_img249.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1854.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1854.npy
SN3_roads_train_AOI_2_Vegas_MS_img631.tif,SN3_roads_train_AOI_2_Vegas_mask_img631.npy
SN3_roads_train_AOI_2_Vegas_MS_img1524.tif,SN3_roads_train_AOI_2_Vegas_mask_img1524.npy
SN3_roads_train_AOI_2_Vegas_MS_img807.tif,SN3_roads_train_AOI_2_Vegas_mask_img807.npy
SN3_roads_train_AOI_2_Vegas_MS_img330.tif,SN3_roads_train_AOI_2_Vegas_mask_img330.npy
SN3_roads_train_AOI_2_Vegas_MS_img517.tif,SN3_roads_train_AOI_2_Vegas_mask_img517.npy
SN3_roads_train_AOI_4_Shanghai_MS_img860.tif,SN3_roads_train_AOI_4_Shanghai_mask_img860.npy
